paper_id,title,year,citation_count,references
W2110052313,"A comparative risk assessment of burden of disease and injury attributable to 67 risk factors and risk factor clusters in 21 regions, 1990–2010: a systematic analysis for the Global Burden of Disease Study 2010",2012,11947,"['W75245760', 'W78208818', 'W177601770', 'W198268647', 'W337533846', 'W1275357281', 'W1491165075', 'W1509609699', 'W1510355813', 'W1521199891', 'W1528134127', 'W1528748012', 'W1538627990', 'W1542476404', 'W1543871407', 'W1551604617', 'W1559813904', 'W1579569321', 'W1583327662', 'W1591686206', 'W1607804102', 'W1639251217', 'W1810100348', 'W1841168474', 'W1907953089', 'W1964829247', 'W1971243234', 'W1971378348', 'W1973443484', 'W1978290051', 'W1979343441', 'W1979494290', 'W1980385042', 'W1980989148', 'W1983086210', 'W1986347122', 'W1988433993', 'W1992358256', 'W1993777042', 'W1993857965', 'W1994543560', 'W1995856488', 'W1997046781', 'W1997231767', 'W1999386633', 'W1999679380', 'W2000154455', 'W2000171265', 'W2000795003', 'W2006422309', 'W2009455262', 'W2015746229', 'W2017507967', 'W2021002667', 'W2022010079', 'W2024022289', 'W2029401079', 'W2032995180', 'W2033435847', 'W2035460411', 'W2040389144', 'W2048605574', 'W2049182348', 'W2053223480', 'W2054534251', 'W2054796764', 'W2056013702', 'W2060050759', 'W2061816970', 'W2063360446', 'W2063852603', 'W2064137374', 'W2065434037', 'W2065828665', 'W2066148159', 'W2069977802', 'W2073563426', 'W2081814119', 'W2085324843', 'W2087999767', 'W2088193277', 'W2089312949', 'W2090024638', 'W2094232937', 'W2095768296', 'W2096528587', 'W2096673955', 'W2097226936', 'W2097950056', 'W2098189516', 'W2099748942', 'W2100149246', 'W2100553071', 'W2101763942', 'W2101997013', 'W2102747024', 'W2103109120', 'W2103601316', 'W2104049876', 'W2104101804', 'W2105497827', 'W2106898952', 'W2108344016', 'W2109401990', 'W2111161766', 'W2111266914', 'W2112728975', 'W2114245889', 'W2114344041', 'W2114616454', 'W2116797869', 'W2117662245', 'W2117678428', 'W2119805230', 'W2120876750', 'W2122386393', 'W2122816088', 'W2124558473', 'W2125065061', 'W2126451218', 'W2126489758', 'W2126541538', 'W2128738304', 'W2128842312', 'W2128948174', 'W2129241344', 'W2130189158', 'W2136007084', 'W2136331793', 'W2137068815', 'W2137876021', 'W2138755493', 'W2139343763', 'W2140192593', 'W2140464336', 'W2142170772', 'W2142215400', 'W2142382772', 'W2143738433', 'W2144635719', 'W2144981148', 'W2145006846', 'W2145987399', 'W2146384937', 'W2147663252', 'W2148099625', 'W2148456251', 'W2148815007', 'W2149284219', 'W2150344339', 'W2150751323', 'W2150870806', 'W2152057480', 'W2152576550', 'W2153383900', 'W2155329925', 'W2155725298', 'W2156304629', 'W2156317766', 'W2156924995', 'W2158299772', 'W2158569927', 'W2158822657', 'W2160280522', 'W2160639058', 'W2161766347', 'W2162085688', 'W2162197463', 'W2162774380', 'W2164227241', 'W2164520085', 'W2164683920', 'W2168658532', 'W2169460954', 'W2171668678', 'W2172098474', 'W2175592470', 'W2185647118', 'W2252415804', 'W2320016678', 'W2323572885', 'W2331384579', 'W2331989640', 'W2477517640', 'W2725909355', 'W2760117593', 'W3125554979', 'W4235556331', 'W4245690781', 'W4253369196', 'W4253588582', 'W4292230194', 'W6607283209', 'W6611525152', 'W6631286677', 'W6666355707', 'W6676010552', 'W6680761055', 'W6816990996']"
W2608014122,Constructing Grounded Theory. A Practical Guide Through Qualitative Analysis,2006,11940,[]
W2162870748,A Practical Guide to Splines,1978,11935,[]
W2071707134,Cognitive radio: brain-empowered wireless communications,2005,11929,"['W115836650', 'W292627938', 'W292716351', 'W1415442047', 'W1492221128', 'W1495560145', 'W1516391317', 'W1523796380', 'W1535757228', 'W1540015968', 'W1540921462', 'W1555537460', 'W1568229137', 'W1571935837', 'W1577816227', 'W1578630563', 'W1603604912', 'W1605188341', 'W1605881095', 'W1667950888', 'W1883186006', 'W1960351623', 'W1971310073', 'W1981745143', 'W1985093013', 'W1988790447', 'W2000977438', 'W2005123977', 'W2018858346', 'W2020751107', 'W2055673935', 'W2061126498', 'W2065757462', 'W2067111814', 'W2084471278', 'W2094432258', 'W2099111195', 'W2099984896', 'W2101609516', 'W2102037022', 'W2104621895', 'W2105973197', 'W2106822551', 'W2113351146', 'W2114974924', 'W2121538634', 'W2122336644', 'W2124776405', 'W2125650024', 'W2128519721', 'W2129766733', 'W2135816278', 'W2135893001', 'W2137775453', 'W2144383902', 'W2144846366', 'W2152479613', 'W2153090463', 'W2155722796', 'W2167208435', 'W2168078104', 'W2188563164', 'W2197775412', 'W2263224228', 'W2271459260', 'W2296319761', 'W2330024298', 'W2331890423', 'W2339009915', 'W2478708596', 'W2482792214', 'W2502276222', 'W2552214535', 'W2612977707', 'W2781589469', 'W2895674046', 'W2952039709', 'W3021110828', 'W3027820740', 'W3151807103', 'W4205316815', 'W4234761190', 'W4250389103', 'W4250589301', 'W4292068704', 'W4292403327', 'W4299830491', 'W4301861397', 'W6676957253', 'W6682468974']"
W2151186028,The Need for a New Medical Model: A Challenge for Biomedicine,1977,11919,"['W1578617979', 'W1886348166', 'W1997498879', 'W2004495015', 'W2011415593', 'W2023726538', 'W2024734746', 'W2027401022', 'W2034501163', 'W2046153706', 'W2047116672', 'W2058490164', 'W2067155759', 'W2080107687', 'W2091244371', 'W2137464185', 'W2149620392', 'W2166195407', 'W2185963693', 'W2321810061', 'W2328877392', 'W2331866396', 'W2405163076', 'W2409431575', 'W2431243165', 'W4231161403']"
W2138825607,Image processing with ImageJ,2004,11899,"['W1667446093', 'W2007739462', 'W2018868409', 'W2020593455', 'W2068400560', 'W2076436659', 'W2081483658', 'W2096357777', 'W2105453061', 'W2113789080', 'W2122371921', 'W2140899105', 'W2148145697', 'W2150443013', 'W2162411580', 'W2164615739']"
W1999653836,Complex brain networks: graph theoretical analysis of structural and functional systems,2009,11887,"['W950821216', 'W1520320129', 'W1573579329', 'W1603661052', 'W1632705170', 'W1655108579', 'W1673584506', 'W1760829075', 'W1838525153', 'W1850231759', 'W1923830127', 'W1933848166', 'W1963595563', 'W1965665664', 'W1965886953', 'W1966139283', 'W1969533226', 'W1970695058', 'W1971304951', 'W1971421925', 'W1971937094', 'W1972412818', 'W1974049455', 'W1974764791', 'W1979426401', 'W1981036614', 'W1981176642', 'W1981764342', 'W1983537704', 'W1985392528', 'W1986818175', 'W1987778722', 'W1987924998', 'W1994118090', 'W1994801733', 'W1996379253', 'W1996630013', 'W2001338562', 'W2002367251', 'W2002429803', 'W2006052322', 'W2006312249', 'W2008620264', 'W2009650955', 'W2011961540', 'W2013605485', 'W2014217492', 'W2015535473', 'W2017987256', 'W2018049970', 'W2021280765', 'W2021687531', 'W2021768951', 'W2022104574', 'W2026384313', 'W2026864246', 'W2029519094', 'W2030363891', 'W2033078279', 'W2035398019', 'W2038728393', 'W2042591446', 'W2044078323', 'W2044770804', 'W2052025169', 'W2056081184', 'W2057950952', 'W2059668389', 'W2060449369', 'W2060464767', 'W2061036191', 'W2061901927', 'W2064125324', 'W2065005587', 'W2067219344', 'W2069491929', 'W2070722739', 'W2071158443', 'W2071721277', 'W2076674596', 'W2078430761', 'W2080105404', 'W2080351494', 'W2080512970', 'W2082442136', 'W2084585676', 'W2088430597', 'W2090414491', 'W2098580305', 'W2102600873', 'W2104085672', 'W2104731571', 'W2105504969', 'W2106396500', 'W2107566823', 'W2107612402', 'W2107692942', 'W2109273473', 'W2110232607', 'W2110328981', 'W2111613011', 'W2112090702', 'W2112601177', 'W2114549884', 'W2115990221', 'W2116083905', 'W2117391947', 'W2117663940', 'W2118323338', 'W2118705344', 'W2120895215', 'W2121374475', 'W2124384418', 'W2124637492', 'W2125350568', 'W2125757815', 'W2126606094', 'W2127389037', 'W2127888717', 'W2128314959', 'W2129057035', 'W2129109788', 'W2130476447', 'W2131181615', 'W2133015986', 'W2133280087', 'W2133384983', 'W2133495748', 'W2133903921', 'W2135390742', 'W2138412635', 'W2138991775', 'W2139392105', 'W2139852582', 'W2146278257', 'W2146630029', 'W2146693559', 'W2147238273', 'W2148601705', 'W2151720121', 'W2152255412', 'W2153624566', 'W2154241112', 'W2157280774', 'W2159242554', 'W2159353177', 'W2159929956', 'W2160938187', 'W2162010696', 'W2162413315', 'W2162686834', 'W2163071595', 'W2163480486', 'W2164262344', 'W2164727176', 'W2165096765', 'W2169895600', 'W2171945929', 'W2799004609', 'W2912659123', 'W2989575095', 'W3099778492', 'W3101731150', 'W3103379766', 'W3124373653', 'W3210268394', 'W4210958102', 'W4213214460']"
W2156125289,Cd-hit: a fast program for clustering and comparing large sets of protein or nucleotide sequences,2006,11867,"['W19578697', 'W1509686204', 'W1511719954', 'W1546917481', 'W1558711260', 'W1597698279', 'W1611454215', 'W1622719173', 'W1845215886', 'W1964798261', 'W1966213415', 'W1968762427', 'W1974946812', 'W1980405649', 'W1984872960', 'W1989179901', 'W1990322191', 'W1990689151', 'W1994454054', 'W1995614275', 'W1998178455', 'W2001659752', 'W2002146509', 'W2003870484', 'W2004589024', 'W2006539489', 'W2006762876', 'W2011084061', 'W2013728170', 'W2015998286', 'W2022817060', 'W2025735321', 'W2028113659', 'W2028314046', 'W2030098456', 'W2031787010', 'W2047043554', 'W2054544722', 'W2062296203', 'W2062756489', 'W2066399041', 'W2068123384', 'W2070415652', 'W2075716829', 'W2079057647', 'W2082445012', 'W2082566243', 'W2086842226', 'W2088115879', 'W2089157935', 'W2098211286', 'W2099235960', 'W2099628989', 'W2103585578', 'W2104539744', 'W2105275554', 'W2105491327', 'W2108211735', 'W2118597789', 'W2118899647', 'W2120110647', 'W2120864835', 'W2125405434', 'W2127516811', 'W2127790258', 'W2133218818', 'W2135083016', 'W2139671519', 'W2142033846', 'W2147783737', 'W2148507049', 'W2153355254', 'W2154066176', 'W2154139219', 'W2156145269', 'W2159556777', 'W2162632699', 'W2163096453', 'W2176371198', 'W2182851764', 'W2284980701', 'W2410626038', 'W2417880990', 'W2464143761', 'W6677626119', 'W6679967950']"
W2797148637,A Mathematical Theory of Evidence,2020,11867,[]
W2100556411,A Fast Iterative Shrinkage-Thresholding Algorithm for Linear Inverse Problems,2009,11864,"['W1503221585', 'W1505731132', 'W1543439990', 'W1568288633', 'W1568307856', 'W1570089119', 'W1968735445', 'W1977905043', 'W1986931325', 'W1998576973', 'W2005490094', 'W2006262045', 'W2010315317', 'W2013030361', 'W2013243898', 'W2028349405', 'W2033242948', 'W2035871342', 'W2039957107', 'W2052769657', 'W2079724595', 'W2090963365', 'W2109449402', 'W2110505738', 'W2115706991', 'W2124335859', 'W2140064412', 'W2146482778', 'W2158252006', 'W2798766386', 'W2936995161', 'W3005565247', 'W4246327874', 'W4254313632', 'W4302564868']"
W2954996726,A survey on Image Data Augmentation for Deep Learning,2019,11846,"['W54257720', 'W368409423', 'W569478347', 'W1442374986', 'W1491389626', 'W1563686443', 'W1594380269', 'W1686810756', 'W1825675169', 'W1901129140', 'W1903029394', 'W1924619199', 'W1936750108', 'W2041616772', 'W2069143585', 'W2095705004', 'W2099471712', 'W2100470251', 'W2102605133', 'W2103018059', 'W2107307520', 'W2108598243', 'W2112796928', 'W2132791018', 'W2138011018', 'W2138857742', 'W2145287260', 'W2148143831', 'W2149933564', 'W2150295085', 'W2151103935', 'W2153579005', 'W2161969291', 'W2163345210', 'W2163605009', 'W2171943915', 'W2173520492', 'W2187089797', 'W2194775991', 'W2250539671', 'W2253891449', 'W2294059674', 'W2296073425', 'W2331128040', 'W2395579298', 'W2399033357', 'W2402144811', 'W2412320034', 'W2487365028', 'W2502312327', 'W2553303224', 'W2560674852', 'W2581082771', 'W2592929672', 'W2593414223', 'W2594477595', 'W2594529350', 'W2595840341', 'W2604262106', 'W2605287558', 'W2617128058', 'W2618530766', 'W2746314669', 'W2747685395', 'W2754289204', 'W2765253680', 'W2766290211', 'W2766485978', 'W2767106145', 'W2773726006', 'W2781600508', 'W2782436336', 'W2789588857', 'W2793678581', 'W2794022343', 'W2796550904', 'W2798548091', 'W2802198257', 'W2804047946', 'W2805046864', 'W2806118840', 'W2807869636', 'W2809598685', 'W2884278444', 'W2889836475', 'W2889985731', 'W2890139949', 'W2890326782', 'W2892269335', 'W2899434936', 'W2899740757', 'W2900595477', 'W2903349397', 'W2904925408', 'W2913926073', 'W2949117887', 'W2949584022', 'W2949605076', 'W2949833607', 'W2950159395', 'W2951093852', 'W2952305675', 'W2952606116', 'W2953106684', 'W2962760235', 'W2963108767', 'W2963173190', 'W2963207607', 'W2963446712', 'W2963470893', 'W2963785012', 'W2964024144', 'W2964185501', 'W2964261464', 'W3023742835', 'W3091905774', 'W3099206234', 'W3099319035', 'W3194700752']"
W2308510141,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,2013,11843,"['W133137997', 'W2000241372', 'W2090273512']"
W2115059495,Social Capital: Its Origins and Applications in Modern Sociology,1998,11841,"['W125700058', 'W133927714', 'W616014104', 'W638186081', 'W853235286', 'W1487279857', 'W1490948437', 'W1533558196', 'W1568837273', 'W1571338506', 'W1593602228', 'W1601897243', 'W1604054743', 'W1966559293', 'W1969768315', 'W1973880955', 'W1976469238', 'W1982695941', 'W1983306268', 'W1984744191', 'W1987554649', 'W2004573292', 'W2004877893', 'W2005823906', 'W2007561838', 'W2010695531', 'W2011141926', 'W2011937686', 'W2017638831', 'W2027554828', 'W2027985372', 'W2031206606', 'W2033183743', 'W2037710531', 'W2041384466', 'W2066508244', 'W2072592278', 'W2074196586', 'W2076079972', 'W2079847775', 'W2080222860', 'W2085491458', 'W2107202507', 'W2107678607', 'W2108991971', 'W2119538357', 'W2130750700', 'W2140099140', 'W2151061034', 'W2153656501', 'W2153943092', 'W2157619495', 'W2167033413', 'W2296384854', 'W2313448587', 'W2319445364', 'W2322679950', 'W2325046782', 'W2325095671', 'W2325238760', 'W2331663550', 'W2332380149', 'W2342750150', 'W2479621352', 'W2487158258', 'W2738956976', 'W3027506207', 'W3204150736', 'W4213335967', 'W4240995582', 'W4243739157', 'W4244387885', 'W4245950436', 'W4252055277', 'W4297925699', 'W4297944950', 'W4298225963', 'W4302063393']"
W2111619626,"Internet of Things (IoT): A vision, architectural elements, and future directions",2013,11813,"['W33055853', 'W59528928', 'W1515685044', 'W1525889347', 'W1558475262', 'W1592903724', 'W1755227063', 'W1897459031', 'W1963850048', 'W1964661113', 'W1969674365', 'W1971459005', 'W1973794041', 'W1977367431', 'W1978885205', 'W1986662076', 'W1987098519', 'W1987877930', 'W1998896412', 'W2021198281', 'W2025749575', 'W2029122708', 'W2031328395', 'W2041454412', 'W2044035162', 'W2058410460', 'W2072128103', 'W2076977777', 'W2085089324', 'W2092747595', 'W2096356985', 'W2100376711', 'W2104870472', 'W2105103777', 'W2105683323', 'W2107710215', 'W2107736302', 'W2110753472', 'W2114631858', 'W2121394341', 'W2123033018', 'W2124994175', 'W2125688962', 'W2127201152', 'W2127295893', 'W2127347346', 'W2128519534', 'W2129319777', 'W2132549513', 'W2134081299', 'W2143591442', 'W2153707811', 'W2155908598', 'W2156626839', 'W2168452204', 'W2170000359', 'W2170577408', 'W2184504177', 'W2287432454', 'W2296616510', 'W2340452486', 'W2430154064', 'W2475567504', 'W2521425361', 'W3139661953', 'W3141391850', 'W4231109964', 'W4232787688', 'W4250955649', 'W4285719527', 'W4297980470', 'W6630568869', 'W6633437571', 'W6634948481', 'W6635397801', 'W6637618429', 'W6804639105']"
W2107941094,Ant system: optimization by a colony of cooperating agents,1996,11806,"['W197491803', 'W285996787', 'W624054654', 'W1488422606', 'W1492640216', 'W1497256448', 'W1528149415', 'W1539179487', 'W1553069021', 'W1570691242', 'W1602076081', 'W1872445975', 'W1965212759', 'W1966081460', 'W1981081845', 'W2013561074', 'W2020570543', 'W2020982711', 'W2024060531', 'W2042986967', 'W2088162030', 'W2089890700', 'W2102076751', 'W2104670598', 'W2131253923', 'W2140481494', 'W2152150600', 'W2297395784', 'W3011460294', 'W3022584652', 'W3023540311', 'W3207342693', 'W4246598646', 'W4300402905', 'W6608119483', 'W6632449159', 'W6633796240', 'W6697634807']"
W2981264952,Numerical recipes in Pascal: the art of scientific computing,1990,11805,[]
W2146396346,MEGA3: Integrated software for Molecular Evolutionary Genetics Analysis and sequence alignment,2004,11794,"['W1487781539', 'W1522592213', 'W1525734744', 'W1530034318', 'W1546639740', 'W1838973073', 'W1894011641', 'W1898801155', 'W1907806866', 'W1965280193', 'W1971707621', 'W1971827346', 'W1980051733', 'W1987510089', 'W1990323182', 'W1992641498', 'W1997170579', 'W2016060560', 'W2017519756', 'W2021312899', 'W2022368654', 'W2027588766', 'W2030966943', 'W2032279931', 'W2045583971', 'W2050669549', 'W2051043527', 'W2058795503', 'W2060425093', 'W2065461553', 'W2067806453', 'W2068225247', 'W2090995971', 'W2093246625', 'W2097403532', 'W2097706568', 'W2100412820', 'W2102102802', 'W2102777995', 'W2104306559', 'W2106882534', 'W2109580010', 'W2111694912', 'W2111762123', 'W2119632499', 'W2124181495', 'W2126149511', 'W2133104753', 'W2133312664', 'W2136391301', 'W2137452575', 'W2140784970', 'W2140985588', 'W2144775551', 'W2152473511', 'W2156434383', 'W2157847015', 'W2158714788', 'W2159444998', 'W2162443218', 'W2163124173', 'W2163892779', 'W2170675417', 'W2235442146', 'W2257357040', 'W2601913882', 'W2798084948', 'W3217097258', 'W4233359534', 'W4238870363', 'W4254275792', 'W4254717640', 'W6629156105', 'W6631401015', 'W6642972856', 'W6663066253', 'W6665480514', 'W6676671994', 'W6678334772', 'W7017612792']"
W1987869189,Measures of the Amount of Ecologic Association Between Species,1945,11766,"['W2005586950', 'W2009511347', 'W2018695869', 'W2224342296', 'W2580515272']"
W2786358356,glmmTMB Balances Speed and Flexibility Among Packages for Zero-inflated Generalized Linear Mixed Modeling,2017,11766,"['W49891529', 'W974012311', 'W1644145788', 'W1648212751', 'W1702032637', 'W1790462712', 'W1863440143', 'W1951724000', 'W1984711187', 'W2034735318', 'W2049190856', 'W2084449649', 'W2085316301', 'W2103534745', 'W2119634512', 'W2142478695', 'W2144673831', 'W2144898279', 'W2146461320', 'W2149161954', 'W2149851338', 'W2155988679', 'W2163861300', 'W2178175208', 'W2496766124', 'W2561922200', 'W2593643174', 'W2749069611', 'W2752305606', 'W2787749906', 'W2947595006', 'W2962859847', 'W2963266389', 'W3103300580', 'W3105081376', 'W3122544078', 'W3122992882', 'W4232897216', 'W4235086049', 'W4399570674', 'W4399580058', 'W4399591437', 'W4399635687', 'W4410036639', 'W4412351138', 'W6959011865', 'W6967308633']"
W2158804744,Circos: An information aesthetic for comparative genomics,2009,11766,"['W124100703', 'W1494567425', 'W1589510208', 'W1966822396', 'W1985588322', 'W1986382133', 'W1994145712', 'W1998075673', 'W1998169591', 'W2016575124', 'W2026513874', 'W2028937109', 'W2048406512', 'W2068787541', 'W2078969200', 'W2088015737', 'W2090556242', 'W2097396471', 'W2100225159', 'W2106160411', 'W2108698786', 'W2119471103', 'W2122479165', 'W2123174009', 'W2124307020', 'W2124967403', 'W2129843621', 'W2136627714', 'W2144297312', 'W2146029632', 'W2146872957', 'W2150926065', 'W2151309250', 'W2155843307', 'W2156524568', 'W2157748357', 'W2162173039', 'W2163344214', 'W2164751701', 'W2169885026', 'W2318681705', 'W2340246725', 'W2417430552', 'W2431963471', 'W2490139559', 'W2500554657', 'W4230366363', 'W4245891287', 'W6716494743']"
W2052393515,Sequential extraction procedure for the speciation of particulate trace metals,1979,11765,"['W274575368', 'W631502107', 'W1965759719', 'W1972050208', 'W1980875892', 'W1980908571', 'W1989836566', 'W1994089677', 'W2000315503', 'W2001148229', 'W2003582809', 'W2008237318', 'W2015740476', 'W2021622901', 'W2022098069', 'W2033250493', 'W2038349783', 'W2045858400', 'W2055880859', 'W2063428887', 'W2064584449', 'W2073409166', 'W2078992117', 'W2082362203', 'W2089287328', 'W2089461123', 'W2090580634', 'W2093728598', 'W2125990955', 'W2487667528']"
